"review_id","author","rating","text","timestamp_iso","timestamp_unix","thumbs_up","app_version","source_country","source_sort","avatar_url"
"a17344ff-34d0-4164-a5df-06fac044e41d","Joshua Barham","5","Funnily enough it is pretty realxing. Always liked bubble shooters. My first phone game ever was a bubble shooter","2026-05-18T01:47:30+00:00","1779068850","0","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKENVTw4GriMyWyhYsOvA8k6F7mDuH_sNtqsN-ylaHzpG_nius=mo"
"e6bbd75d-144f-4956-9eea-2c0897ee0752","Pace Amos","3","Never changes..same old same old for years now. I havebpkasked for years. Always hoping sonethings will get better. Basically always the same games over and over. Definitely needs something more fun. Change some volirs...SOMETHING!","2026-05-17T22:32:49+00:00","1779057169","0","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJ_plO7xtCV7yXcENKKbPWlpROyk7VQGQn630v0hr2PpFQveA=mo"
"47543b96-4b66-48ed-a200-46682c7ac2fb","Marty English","1","was a great game but now it constantly freezes up when trying to continue playing after watching video. Even after clearing cache and reinstalling the game no change.","2026-05-16T13:27:58+00:00","1778938078","0","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjU3iC3Iy8ffOf9qrufQRDVZd6dfcLNm0ANUEER_FZmtJ5ExsuRO"
"d6baff80-6771-477d-9765-02f4fdbfb3b7","ankit patel","2","good game but mobile heat like crazy and animation took a lot time","2026-05-11T14:50:16+00:00","1778511016","0","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWKWBQsbtS2gZNfpaEPLC232NiVRfRFAjx4u-emgwC9B772Mi7l"
"61057973-c754-4cde-9dd0-e02995dc922c","katt keller","2","Drops constantly - would be fun otherwise - probably removing","2026-05-11T02:02:32+00:00","1778464952","0","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjV11_RUAGbR_Gl0lvmrnAY16ddT6kkn3gB2NPfn3dzIN6xUpH8C_w"
"54b42e5b-8b5e-4c13-af28-89557964f470","Deana Banister","1","it's not okay I'll take our money and rip us off on our our shots as well I don't appreciate that and and they make it almost impossible to win a game without paying and I don't I don't think that's right fair this world already cost so much why would you want to keep taking and take take take That's all it does That's all people know how to do I'm freaking so pissed right now Don't play well steal your info","2026-05-09T17:59:48+00:00","1778349588","1","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjUPLQqV_7UzfpvuGr6QglC_qiWi-yHApji1kaCrOxEyradF1Rudmg"
"e5858edc-142b-4ad5-919c-222a7135eb81","jakki dennis","2","Like the game but I HAAATE that when you get a new phone 📱 You LOSE all your power balls and gotta START ALL OVER AGAIN!! UGHH","2026-05-08T23:03:38+00:00","1778281418","1","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjXkedhsnPHG2vMvesZp7NeOQBKRvI8VKDJHGzUZDUrfJatJnGaC"
"e09e7464-2c72-4b83-9218-c717e86ab4bf","Stephanie Robertson","4","I love this game but many times when watching the ads for bonus shots it stops and makes me start that game all over!!","2026-05-05T16:56:03+00:00","1778000163","1","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjX_7N0xMDU9nPA5rG6ipk4liq4luttPYKBRFEsKZccilWLwRo18"
"20818f24-194b-4d31-9053-75727a6db911","L Jenkins","1","The latest update has rendered this game unplayable. It goes through all the loading process and gets me to where i can choose a level but then it has some option it wants me to choose but it is so big it won't even fit on the screen. No moving from there.","2026-05-04T03:57:44+00:00","1777867064","0","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjVFGT5nYCCVTeHrIQvmSgeGRnp49L3vybnvQErISzdPr8t8h_KE"
"84ef0430-0437-487a-950c-b48f0fdafda0","Cynthia Allsop","5","i think this game is pretty good, one of my favorites, although there is some bugged situations and unfair situations. its the best app i came across in the little, i liked to give you this support to let other people know they can try this game too! just because of some of the features i bump the game to a 5! have a nice day! please respond.","2026-05-03T17:10:46+00:00","1777828246","4","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocLOglT2i_MfSg8lAPVcliYDCJ_CRgV6xj8MVoC7tJ-p32kVkw=mo"
"f604edab-756e-4b3a-8e7b-64a0b96a2222","Tiwanda Esters","5","I just love the game and God Bless You All..","2026-05-03T00:01:04+00:00","1777766464","0","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJIHdiXJ0HKXDYkgUejchcSsxCB3ub-ghg0J4XsomftQ-vaaA=mo"
"4f46c938-c49f-41cb-adb0-d878e14c11e0","Bonnie Temple","3","I enjoy the game very time consuming,been playing for 6yrs, the rewards are not good.","2026-05-02T05:39:00+00:00","1777700340","1","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocIhRwD4mtr3mH10urSqrN5ouEugtzdQn_uI2CPKiLbap-yX104=mo"
"456eee0c-0ae6-407f-ba99-b8836cca6da3","Carla Houghton","1","I was on game 3447 and got locked out. when I reloaded the game it started back on game one. so forget this game..","2026-05-01T12:00:36+00:00","1777636836","1","10.9.4.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocInP64T_wOuy18_ksazfjSzAA1VCfUdQdeZBrKWpj3ABG7o-w=mo"
"27020952-8c30-44de-98e1-1492a7ddaac7","Annette Varney","4","love it just wish earning special stuff was better and more interesting.","2026-04-30T20:30:53+00:00","1777581053","1","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJ9tDg2Rwgf4qY-icuZ0Wxj9jHZi57QX6Gs2p_PEMUFYGf21g=mo"
"47252b96-f54d-4423-9603-8e392d24489c","Zwe Pyae Zone","1","Please bring back the ability to screen record the game's internal audio. Thank you.","2026-04-30T14:13:40+00:00","1777558420","1","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKlmbr55LL-bVbJHFx2qF2pNrpGZzwGMgxb7W1-JTe5Hc68eCc=mo"
"30293371-79dc-46f0-9ac1-6f9832035c2e","Tonya Winsor","5","Awesome fun game !!!! 😄 I love it !!!!!","2026-04-30T11:54:55+00:00","1777550095","0","10.13.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocL1TU6lRc3QdqWS24Q-_P4z4jG7deRwQbZR3nceASwvw4N1Ius=mo"
"7c2aaa95-c947-4d89-ac43-9e93741623a7","Angela Matias","3","been playing for years. played everyday on revord for 300+ days. i lost all my bombs from the last update after saving them for a month playing everyday. i messaged support and never got a reply.. im hoping this update doesn't make all my bombsdisappearr again.","2026-04-30T08:11:32+00:00","1777536692","0","","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWfFv32DsnI5x5FBze4THH4-GQMjpy7X1gLRgMapizqOhJRBKQ"
"89c40e33-1a3a-43bb-b09d-5baff19b80ec","Cynthia Stanley","5","I Love BubbleWitch... it gets aggravating at certain levels but I've been playing this game for over 10+ years and yes cone join me.","2026-04-30T06:01:35+00:00","1777528895","5","10.13.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjVX9bKwizzfYoJsuM0zbCBZHPVF8E3NRtiOsyBP75Rvq4Coemg_Tw"
"ac6207e2-35e4-4391-afe9-b829101d39c7","Ann Zitek","5","IT'S Tricky but it is Learning how to do new things","2026-04-30T02:22:41+00:00","1777515761","0","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjXWjnYvOFNDZK5hHfThXqrQJ1HKE74grMGmu0D9I-xCPok6nFuPEg"
"877c21eb-0d90-414a-91f8-8778e7bc29f7","Jamie Dickerson","5","I have been playing this game for a very long time, and I have enjoyed it.","2026-04-29T17:22:53+00:00","1777483373","0","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjXr0jqoIA_SBh8546GBJEnqOnXXO4DK0FS2RkW35kADnpwM8YZp"
"36f237da-0921-4339-96dc-ea6687d75d52","Joe Brown","4","What happened to the rewards ? We used to reach point where rewards were granted or purchased. it's not happening anymore.","2026-04-29T14:22:50+00:00","1777472570","1","10.13.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjUlSjRt0RavMeq3_Xu24FVac-JzBjtuulzTWrNv6e1SSrdrz4XM"
"f88d1499-c83f-43c6-b915-8e8252977b3c","Ann Huffman","5","WHY CAN'T I USE MY GOLD BARS AT THE END OF A LEVEL IF I CAN'T BEAT IT! I PURCHASED GOLD BARS, YET NO OPTION TO USE THEM. ALL IT SAYS IS""YOU HAVE RAN OUT OF BUBBLES"". NO OPTION TO USE THE GOLD BARS","2026-04-29T14:07:11+00:00","1777471631","10","10.13.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKnjT3ofDMT54z4cgX0B_aV30VZfkMy5ypd1noUYR-VIPeAio0=mo"
"a763d06f-c097-4986-8ca0-4a42f8c94328","Flavius Campeanu","3","The game is very challanging. It was a 5 stars game. But when you receive a golden pin or you master the level (light purple stars) you receive noting, even though is very hard to aceive that. At some point you keep colecting Star Dust and you do not need it for nothig anymore! Is somebody reading this??","2026-04-29T13:02:55+00:00","1777467775","0","10.13.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocLM01FbxfMo3NJU4hnEJEbCSf016PHEPu6S-jQzeKkiGhn0Cw=mo"
"02ab39f1-3827-460f-9664-b9d8d3c31d9e","Liam","1","great game but all the little animations take so much time to pass. PLEASE create a 'skip' button or setting or something. it's so irritating. i literally just want to play the level and go to the next but all the animations makes it unbearable.","2026-04-28T16:51:11+00:00","1777395071","1","10.13.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjVz8iK1thQXvQ4jl8NsKC9ONOOcLkEmj3Sma-6smKSFeRRI4Y8EXQ"
"4ed0db01-899a-4f99-86d1-5d7b90b7e9b8","Victoria L","1","a cheat by changing the color of balloon as you let go then they cheat by releasing the balloon before you lift your finger when you aim your balloon and you let go of it it changes inputs it wherever it wants to not where you aimed it at by far and then it's supposed to be a free game put all these gold bars in a piggy bank but you already accomplished winning and then they want you to pay get them back we already won them why does a person have to pay for something they already earned cheaters","2026-04-27T09:30:51+00:00","1777282251","1","10.13.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJn1C-AAmrOOfb26IiD5YGHntWcb9UFCJotPgN55LHwRzPf3g=mo"
"dfc316fd-3ebd-4c99-81d0-1bc4befc972d","Matthew","2","Fun game but after level 200 it started asking if I wanted to watch an ad before every level and then again after every level. I get the company has to make money but it got so annoying I had to uninstall","2026-04-25T14:21:16+00:00","1777126876","1","10.13.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjUJ7tvnguUmYlHQavyQaP1buil6U2zyiFpDJ2_evQJvARiM9QtK"
"145437bc-25f9-4600-a5f7-8551ad1d83f6","Jackie Sisco","5","I love them game an been playing for years now I am stuck on level 4600 it is irritating but not giving up. Sometimes it tells me that I have no Internet connection an that isn't true.","2026-04-20T01:13:18+00:00","1776647598","0","10.7.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWoxWmTboh38t3fRa_9WZhWuTprbe2nLsn2z50Rafjg_s2ghWU"
"e054ff32-fc33-4075-bb2e-1c818942a128","Lisa McCurry","1","it was a 5 star for years. but I've been stuck on a level for over a month and refuse to spend money to be able to pass it. so I'm deleting the app. no point in continuing playing on a app being stuck over a month. I give up!!","2026-04-19T04:15:04+00:00","1776572104","4","10.12.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjVtqaoIYWns-LiXt9b9DXSbnv9YT9tvMXRjX4fqUkuMiZgfxhE"
"1d15801d-ed84-4ea3-a93a-397854825c32","Ami Davis","1","The screen overlay is too large for the display. I have uninstalled and reinstalled, with no luck. The same thing happens on my iPhone, so it's definitely a bug of some sort.","2026-04-18T16:33:17+00:00","1776529997","0","10.12.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjXymu5enJ30MmFxKtOHaF1W9spnVC8OCPbGeX1ZgT_t517KVXrl6g"
"2c293bc0-cf08-4509-830d-d20f04ef245d","JustLil","1","This game is the worst! you can rarely finish a level without watching 5 to 25 ads some of which then open a new window that you have to close and go back to the game.","2026-04-18T15:23:55+00:00","1776525835","23","10.12.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocIDiNx6k6lkKx5koyt4GoM1sRYPsJRGw2wzjP9naTanqdAdbw=mo"
"63437499-6121-47d3-8ac3-e9f8048d6b60","Rhonda Cruz","2","love the game, hate the ads. got to level 35 and ball won't shoot. I have closed the app even tried on different devices... nothing!","2026-04-16T20:40:22+00:00","1776372022","0","8.2.2","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjV1MQGTsMmwPKIG2ZUWZuNG2XInFqum6ydCiQPXMhiFTQSVtx7APQ"
"f7ae78d1-a828-4427-85f2-5c40bcdeff7f","Mary Davis","1","I have uninstalled and installed this game so many times and the reason why is it seems like the higher you go in points the harder it is and I am aware most gaming sites are like this . I am aware that basically you play against a computer but it gets frustrating when you are in first place and you keep getting knocked out of your position and yes I am a sore loser . So here we go again","2026-04-16T03:24:07+00:00","1776309847","3","10.12.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocLrdRuYnDAdo2ju74VdTn41MtXRqxt2AdW9BF8_fhd_TkAlcR4=mo"
"3ea52b46-6de4-46ae-977d-d74fb8b06803","Stephanie M","1","You can't pass lvls without watching ADS for rewards. Not cool.","2026-04-15T22:21:13+00:00","1776291673","1","10.12.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjUd1Byxj9Q4WnGkpzKHzV21oWOWct0oIdpm2aLCZZbY8t-OokoI"
"0079063d-e7b7-4555-8b2c-9cec8e18f8f4","Amanda Contreras","3","I love this game but its starting to get boring before you had the bonus challenges about her friends the ghost in the library & my favorite the tricksters. please put them back in it","2026-04-12T14:37:30+00:00","1776004650","4","10.12.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJlrqRsaJLMD7vvLOiKAZl7AwKqW4pviCCNjxS5aDIWDPWBJg=mo"
"49845210-6b2c-4c5a-a7d3-9383e4d4f172","Queen Bless","3","I'll give it a better review once I get my 9 gold bars return to my account thank you.","2026-04-12T08:09:16+00:00","1775981356","0","10.9.5.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjXOtbhLex6X1qc4ceuD3Ojlo3pjmHdUi3MmY-ZWyR5RTPZm7HD6"
"9d4e8681-7e28-4b42-b5ba-ee74246b20c9","Joanne Mangos","2","game sucks to many many repeats to get to the next level","2026-04-10T00:03:03+00:00","1775779383","0","10.12.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKm0Fiwnr8reG08udifVv9qiWY46zWFtCOoA3hA6sP2Km1r3w=mo"
"45e8eeb4-39f6-43a4-9692-b9428cb25b2a","R Yates","5","They got rid of the ads and now have a great way to earn gold bars for your piggy bank! I love this new update!","2026-04-09T23:19:24+00:00","1775776764","1","10.12.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJsUhIHpYglJxycuy1qYZODRXAsvMIdIA9Vz2DT5kaSPaLK6A=mo"
"1de932fb-70be-4237-b7a5-3cb1cd79512c","Kris VN","4","Love this game.. BUT the ""cloud trials"" are soooo annoying!! It should be optional whether we want to play into that or not ! 🤦🏻‍♀️ One more suggestion: the ""wake up the tree"" area: when we first go in to pick our flowers, it says Wake up the Tree. I think when we are finished, and have all 4 flowers, it should say You Woke the Tree!"" not, wake up the tree, still. 🤷🏻‍♀️","2026-04-07T17:07:57+00:00","1775581677","25","10.12.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjUsuczAthunjLcdQuNubqR5-6GT6DNPKLynK0rsaDyZmqmPcXfawg"
"7b8edf4f-cae8-47dc-bd21-dc6a57e177f2","Maryam Shah","1","I want those golden levels back! because now when I complete a level it doesn't feel right","2026-04-04T14:53:00+00:00","1775314380","0","10.12.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjXWGEtnktHH9SFOpCTr4tBkeqNWUR9C7vfpKdEU2JyC78ByInM7"
"d3d97f92-32fe-465b-8244-c1bda33ef0f4","Chris Stanfield","1","I have tried playing quit a few times , but after getting so far everything goes blank in tree mini game and can't go forward or back to continue playing levels!!!!!😡😡😡😡😡","2026-03-31T12:24:16+00:00","1774959856","0","7.22.35","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocK2oxi4GhMV41VjdbkAh-8IzU-BxDpVZYClSm1U5EjuK03WIA=mo"
"afc576cc-61ee-4388-902f-09bf939b17c2","Jenny Riddle","5","I Love This Wonderful Game It's Exciting And Every Level Is Different and Mysterious I Would Recommend Bubble Witch3 to Anyone Looking For ANew Fun Game!","2026-03-30T20:18:14+00:00","1774901894","0","","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocIeOe0BCzqEJtTJHfk4LE4mcmKVgBlr7rD9ZxXT1BHRJzo-8Q=mo"
"80357286-2a58-4c78-9cc3-001997c38567","John l Mann","5","I love this game because when I get to hard levels and run out of moves I get watch ads to get more lives then I finish level and move on I dont get stuck for long me almost up to level 580","2026-03-30T07:55:40+00:00","1774857340","5","10.12.1.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjV6PUpvQ1HfJ3oZsxV7PCenKBcjiGf1hJGfopUONSv-vLp1pEXC"
"ece3d6a4-a3b9-4e47-bfc3-0433e798224c","Karen Rome","4","very entertaining love it!!🗽","2026-03-30T05:45:00+00:00","1774849500","0","10.12.1.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocK_9cwaBqYwHWm3ftPRwlJpfhGzoPJiNVpicO3sqJgZ4XYpLg=mo"
"f7ec05c6-d1ba-49c1-bd2e-568e768c2e33","M Nielsen","3","Game still cheats you after 4 years! You get competitive and the algorithm shuts you down and freezes you out. Not much fun when it does this! They never learn to keep it fair and square! You pass an entire chapter only to be denied at the last game because it freezes and refuses to advance you! Denied!! Rigged, knowing they don't give near enough balls (amo) to pass a level w/o going thro many, many sets of ads!","2026-03-30T00:04:32+00:00","1774829072","1922","10.12.1.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocLZB3twR9owAVfE5e6V4wjjvin3oDMxx2jsSpAtjdURzU_WbQ=mo"
"4a47e05c-5ddc-45c2-85e8-fbcb5441f180","Chris Plummer","1","Passes the time. Been playing this game for years for free but it's been frozen now for over a week and there's no updates to fix the bug. it lets you on and the daily steak is still working but after that it's stuck on a split screen. half showing the board and half showing I placed in the race to the top but it won't let you go past that🤷🏻... it got fixed and now it goes to a blank white screen... very disappointing!!!","2026-03-26T01:19:18+00:00","1774487958","14","10.12.1.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocL1VTUfwJ_BUmgc4Zgp9W3eJF5yQtzZQsp3pJmx0NvwKsCZSQ=mo"
"cf544490-6bde-4600-a6a4-80a17c0e28c1","My name is Nobody","1","It takes too much time from one level to the other one. the animations between the levels take too long. a lot of unnecessary pop ups every time I finish one level I have to press X to skip than s other X and all takes too long.","2026-03-25T14:44:42+00:00","1774449882","2","10.11.4.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWnEOg6RtxeUjzFAAnn2nbke9CDJsRYWnY7LmhVxcItHxoYIrrK"
"34b8a41b-4d41-4776-82a9-6662294dbef2","Sharon Borman","5","Really love this game...got so far, but all of a sudden I get stuck on a level for 70 times. Why? I had to uninstall the after reaching level 4000....I just get past the level. Why does my screen go blank if I want to play?","2026-03-25T11:26:09+00:00","1774437969","9","10.12.1.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjVfSn3JQ0nWVIMVGzyV9kRV2lAbTMj-2I2EbgFq1LqkmPYTgmS9"
"9831e62d-7688-472a-96a9-2eb8aa75e22f","Angeline Deres","5","Why level chapter are the same? You just changed the name but with same design. Also you repeat the chapter design in another level. I hope you improve your design with no repetition, but overall the game is excellent!","2026-03-24T00:27:36+00:00","1774312056","1","10.11.4.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKHLBMfHVQX5R_fcFSOkd4qRDlo7LJPleTVOGYw2GV2baW0Pg=mo"
"43bd002e-7650-4512-ab11-25249a090b64","Janelle Duplessis","1","What is up with the update? The game doesn't even work now. What a shame...I've been playing for years. Please don't ask people for money anymore.","2026-03-21T07:23:54+00:00","1774077834","1","10.11.4.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocLqIxMs2uI9wzgP3ElKRind29-s1rfJ8yGByzDxYfE7blD7DQ=mo"
"70b02261-0183-4081-816a-5bd14d55484c","ilene Raker","3","I really hate that at least 7 times out of ten I get kicked back to the beginning of a level when I ask for more bubbles.","2026-03-21T05:30:14+00:00","1774071014","2","10.11.4.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKivYsyRTxledKdLP9EiMUcsVEhGUt6Ic89Lswio_d1su23Vg=mo"
"27df82ce-6523-4a68-9cd7-31f4c3925c06","Moira Kizito","1","uninstalling both bubble witch saga one and two. greedy game developers making everything harder! and those Google play cards are a rip off imo 😅","2026-03-20T06:59:53+00:00","1773989993","0","10.11.4.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJJg9AQgRRbJZ0qSP89LeH9BpDYiKKPgfMF3XGf1L-YWO74w50=mo"
"ea581475-4d03-4df1-93da-16699c09a6ea","terri brown","3","Can't advance after completing Leo's cup still on same level for 4 days","2026-03-20T05:24:27+00:00","1773984267","0","10.11.4.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocL4a2c14IWMvdTqV-4AM97wjtYhKfUiQzuNlH6GJGwq0RqIxw=mo"
"3a42b39f-be3f-46b7-955f-3f4e5ceb94b4","Matt Kingston","2","i like the game but the bubble being aimed is one color i aim and launch it and suddenly its a different color costing me games kinda unfair","2026-03-19T20:30:03+00:00","1773952203","0","10.11.4.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocJJtpmqX8BEgqMZgr153UB7i9tpJI5JCr9nUH0jxy15XFnesQ=mo"
"3f00fc97-1407-4a37-b966-d98ba9a44ecf","Cynthia Keeton","5","This game is so fun, it has easy and hard levels and I love it because it's for all ages too. , 💞 I'm still having fun and it's 2026 now. love the levels 😍","2026-03-18T23:56:31+00:00","1773878191","2","10.11.4.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWryyxvGYWvn4ju1stVjqLT66l-6yF6drD8DFDbNiEr6X9QDCId"
"b9963025-d1aa-49e2-b3d2-163b695e3874","Christy Walls","3","I used to love this game but more and more there are technical issues with it. It is not our phones as they keep suggesting. It is a lot of people always having same issues.","2026-03-18T19:42:22+00:00","1773862942","0","10.11.4.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKRdHXPkkaWg8STTFPF69WpXXE9F10PF7t47RRFqz9Sj4G_aA=mo"
"12722600-d8c5-4528-8251-fe3e32c3a84a","Danu De Alwis","1","After the recent update, the game has become very frustrating to play. It constantly shows a “No Internet Connection” message even when my internet is working perfectly fine. Because of this, I’m also unable to watch ads for rewards, which makes progression harder. The game keeps disconnecting repeatedly, ruining the overall experience.","2026-03-18T18:04:22+00:00","1773857062","5","10.11.4.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjX2r5upNrydR_xooV0hwcLvyVy1fnYGByF6KGZNaMjx88vHg3Rr"
"bd278ba1-75d2-409c-ab62-7faa76067db9","Kymm Jozwiak","3","It keeps telling me I have no internet connection to play the challenges when I absolutely do , please fix this","2026-03-18T07:58:22+00:00","1773820702","0","","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjUyXgdX1GOL6MFp7jU4X5kHnZAaRc7q8rkBMUBhv6T_Ge3BfH6Q"
"b09a0376-0205-4140-b9df-aea673a8eb23","Diana McIntosh","5","love this game been playing for years now and it's my number one game. it may have took me a minute to learn how to play this game .. it was well worth it 😄","2026-03-16T13:57:20+00:00","1773669440","1","10.10.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWCdNNUuuq8lTH1lsvTNJfPGz-EjyKvgu6Sg3veDxCwQJnSDwec"
"8587f6e1-9fa6-43d1-869b-77f05a4e72bd","Judy Fox","2","I dislike the new game play they changed it too at all, it used to be fun and I liked the challenges but not anymore sadly 😔","2026-03-14T16:32:48+00:00","1773505968","3","10.11.4.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocKiSuSO4zGAfNDlCCu806DLdy6QrGyuFTUMem0phToNy_GBuQ=mo"
"ad1f3029-3ff1-4e91-9580-4b465d90d680","melinda cruzat","5","so engaging!! can't stop playing it","2026-03-12T15:02:37+00:00","1773327757","0","10.11.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWLm-K_4chkFUmy8oqrR0Sinj1nyNZ4mNm_Verh1Z7JD9_0I8Hj"
"5ca481d1-0f81-45a2-9216-a523b3e526a0","Theresa Smith","2","it keeps losing connection even though my internet is working fine.","2026-03-11T09:11:00+00:00","1773220260","0","10.11.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjX3isuBPi6u5sMU5WQ2FyVLkVMtYI79Y5dD8_S7iJB9CugVz_Xx"
"5d7bf1d2-dde8-4b05-ac4c-653bb8987895","Gab Dol","1","update freezes the game so you can't play at all.","2026-03-10T16:35:04+00:00","1773160504","0","10.11.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocLYXPs4mpCLlcmHIgqZlfB6DbjgjCbNaRfRquy7OEJvF4fzyw=mo"
"58cdbb9b-5543-4373-94c4-9b3fe29f3153","Jannin Flores","5","i am having fun with this game its a nice game","2026-03-10T13:17:15+00:00","1773148635","0","10.11.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjXwP_qqr11rH5nIIKo1vr85YhDcF4OEbsIYdYsm1DymCw6fbHo"
"9332700b-dd30-4cca-a51f-c2a7b8c9e35d","Stephanie","1","Game is still buggy after update. I have cleared cache, uninstalled and reinstalled, Did not fix issue. Fix it and I will give 5 stars","2026-03-09T16:03:44+00:00","1773072224","7","10.11.3.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocIoMssN4BEkQnfJyEJM3t7Q7SYuHC_ixsHAgS5BCHRWkaHKKw=mo"
"99242f76-5b1d-49e0-a4f7-1e922d0c5e1f","Carmen L. Throckmorton","2","It was an good game until I got so far and now they have made it impossible to go on without buying items.","2026-03-08T04:04:52+00:00","1772942692","0","","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjX-SuzbRKezSXTxQaV9RjsunkCF4KuCvVxsFfhYC831FsGCRDHhpw"
"ae5a8294-6627-4eb2-971b-e84d12a39497","Suzette Vazquez","4","The gameplay itself is great, but they bombard you with pop ups with repeated messages that you already know, to the point that I'm considering to uninstall.","2026-03-07T20:32:06+00:00","1772915526","1","10.11.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjXDIxHyvrTa31gvDV6dfOD5pfch7fYonvaJzzUuBDR0tQI0DBIZ"
"cc215291-8592-4a4a-98b2-cf2e7f24fec9","Sara J Kemp","4","issues fixed quickly.","2026-03-04T22:55:52+00:00","1772664952","0","10.11.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a-/ALV-UjWRjysvJzFnJTpngLluLYVk78c8ablnxB-GKQaZwzESXJ1j26T7"
"8fd21ad7-217f-4879-8ea7-13409c6943e3","Josephine Robinson","3","still can't buy extra moves after the latest update","2026-03-03T21:19:14+00:00","1772572754","0","10.11.2.0","US","NEWEST","https://play-lh.googleusercontent.com/a/ACg8ocLUUgw-N0YKQ0lO4pAxs9-tJW6jsxJIHFsIeBZeVU_c6vY6yg=mo"
